Horodatage,Caméra,Scénario,Catégorie,Type d'objet,Nombre
10/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule léger,17
10/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule intermédiaire,0
10/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,poids lourd,0
10/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,bus,0
10/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,vélo,0
10/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,personne,12
09/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,moto,0
09/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule léger,2
09/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule intermédiaire,0
09/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,poids lourd,0
09/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,bus,0
09/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,vélo,0
09/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,personne,11
09/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,moto,0
09/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule léger,3
09/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule intermédiaire,0
09/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,poids lourd,0
09/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,bus,0
09/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,vélo,1
09/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,personne,11
08/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,moto,0
08/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule léger,2
08/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule intermédiaire,0
08/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,poids lourd,0
08/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,bus,0
08/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,vélo,0
